case,family,background,source_id,direction,method,smc_survived,found_cf,terminal_tv,ess_fraction,normalizer_relative_estimate,unique_cf,seconds,best_base_edit_regret,endpoint_mean_meets_gain,endpoint_all_replicates_positive,endpoint_all_replicates_meet_gain,endpoint_base_edits
06ad376329652954,"FOXA1,ONECUT1,ONECUT1",1,seq_123585,1,defensive_rollout,1.0,1.0,0.16548740167349021,0.6940805545578688,1.023165078133432,2.9375,0.0005039165624936004,0.0,1.0,1.0,0.5295661621249016,21.46339024458451
0ae0e84cef990cde,"AHR,REST,SP1",1,seq_179737,-1,reference,1.0,1.0,0.08837640447237946,0.39751014957713926,0.9527088277238724,2.0,0.00024282325003355254,0.0,0.09945708767939153,1.0,0.0,9.292942139832089
0ae0e84cef990cde,"AHR,REST,SP1",1,seq_179737,-1,myopic,1.0,1.0,0.12547501845340786,0.6967471929145431,1.1237045552146219,2.0,0.00024989175003042874,0.0,0.1656207603534557,1.0,0.0,10.153069884594924
0ae0e84cef990cde,"AHR,REST,SP1",1,seq_179737,-1,rollout,1.0,1.0,0.09078210703473458,0.7118600434588156,0.9287165156557214,2.0,0.000506419124960189,0.0,0.16629238890348585,1.0,0.0,10.161801055745315
0ae0e84cef990cde,"AHR,REST,SP1",1,seq_179737,-1,learned,1.0,1.0,0.0825296270170642,0.8607351935442262,1.048646623842516,2.0,0.0023300079374592997,0.0,0.14373861365668705,1.0,0.0,9.868601977536933
0ae0e84cef990cde,"AHR,REST,SP1",1,seq_179737,-1,exact,1.0,1.0,0.07944954923761875,1.0,0.9999999999999998,1.9375,0.0002781123125146223,0.0,0.125,1.0,0.0,9.625
0ae0e84cef990cde,"AHR,REST,SP1",1,seq_179737,-1,defensive_rollout,1.0,1.0,0.07953166226695871,0.7498890646426508,0.9714691209334027,2.0,0.000496070062496301,0.0,0.1586153325397695,1.0,0.0,10.061999323017004
0aebd2aedc38f3a0,"PPARA,SP1,TFAP2C",1,seq_187745,1,reference,1.0,1.0,0.10880533716260016,0.42101362989981006,0.9818359880273766,2.0,0.0002481923124975083,0.0,1.0,1.0,0.0,9.477623256556178
0aebd2aedc38f3a0,"PPARA,SP1,TFAP2C",1,seq_187745,1,myopic,1.0,1.0,0.0902923716313497,0.5255151401328491,0.9177020365904753,2.0,0.0002768779999939852,0.0,1.0,1.0,0.0,9.398250253137657
0aebd2aedc38f3a0,"PPARA,SP1,TFAP2C",1,seq_187745,1,rollout,1.0,1.0,0.09290096918630407,0.7127527753134094,0.8297773160626394,2.0,0.0005013810000349395,0.0,1.0,1.0,0.0,9.278725663664225
0aebd2aedc38f3a0,"PPARA,SP1,TFAP2C",1,seq_187745,1,learned,1.0,1.0,0.1158836562339964,0.8987318702363638,0.9634430051504534,2.0,0.0022147298125219095,0.0,1.0,1.0,0.0,9.154865563417829
0aebd2aedc38f3a0,"PPARA,SP1,TFAP2C",1,seq_187745,1,exact,1.0,1.0,0.11336567457754737,1.0,0.9999999999999998,2.0,0.00032209106247194086,0.0,1.0,1.0,0.0,9.1875
0aebd2aedc38f3a0,"PPARA,SP1,TFAP2C",1,seq_187745,1,defensive_rollout,1.0,1.0,0.09387778113369659,0.7842579215912677,1.0734410448950014,2.0,0.0005268367499553506,0.0,1.0,1.0,0.0,9.313799752762343
0bb818d9aabfa0b5,"AP1,RXRA,YY1",1,seq_157331,1,reference,1.0,1.0,0.16632199054670394,0.4491859913059509,0.9946724461277506,2.9375,0.00023929912495646022,0.0,0.0,0.10841423747569393,0.0,11.973257841339583
0bb818d9aabfa0b5,"AP1,RXRA,YY1",1,seq_157331,1,myopic,1.0,1.0,0.15701029710222247,0.5606124760368508,0.9795819824278498,2.9375,0.00024151874998779022,0.0,0.0,0.10978872381462193,0.0,11.132384541772907
0bb818d9aabfa0b5,"AP1,RXRA,YY1",1,seq_157331,1,rollout,1.0,1.0,0.13064499262232926,0.7619551998335939,0.8761619601241692,2.8125,0.0005507266250077691,0.0,0.0,0.08567606737937278,0.0,11.246152224640383
0bb818d9aabfa0b5,"AP1,RXRA,YY1",1,seq_157331,1,learned,1.0,1.0,0.11787651122641594,0.8610774062742437,1.0767315899249903,3.0,0.002795179875036524,0.0,0.0,0.1074655970342135,0.0,11.886352108280096
0bb818d9aabfa0b5,"AP1,RXRA,YY1",1,seq_157331,1,exact,1.0,1.0,0.10546875,1.0,0.9999999999999998,3.0,0.00025116931250579455,0.0,0.0,0.1015625,0.0,11.8359375
0bb818d9aabfa0b5,"AP1,RXRA,YY1",1,seq_157331,1,defensive_rollout,1.0,1.0,0.1967519404019844,0.7156122038434831,1.0347260149986224,2.75,0.0005182953750164643,0.0,0.0,0.10813816514961734,0.0,11.96846074459599
0bd0b983194ccd12,"FOXA1,GABPA,ONECUT1",1,seq_142209,1,reference,1.0,1.0,0.13051486091799192,0.30439958559650315,1.1438693479302027,2.0,0.00029248975002360567,0.0,1.0,1.0,0.17332774176100135,22.039966450566013
0bd0b983194ccd12,"FOXA1,GABPA,ONECUT1",1,seq_142209,1,myopic,1.0,1.0,0.19963395217261184,0.23388235366144672,1.2335658503660174,1.8125,0.0002493973124302329,0.0,1.0,1.0,0.23530310795824946,22.411818647749495
0bd0b983194ccd12,"FOXA1,GABPA,ONECUT1",1,seq_142209,1,rollout,1.0,1.0,0.1100150891237455,0.7040709757792383,0.7028765001767597,2.0,0.0004869783750223178,0.0,1.0,1.0,0.24330880232285987,22.45985281393716
0bd0b983194ccd12,"FOXA1,GABPA,ONECUT1",1,seq_142209,1,learned,1.0,1.0,0.11535792779676127,0.9058103272929049,0.9979716714221022,1.9375,0.002299679937479482,0.0,1.0,1.0,0.25683029889685005,22.5409817933811
0bd0b983194ccd12,"FOXA1,GABPA,ONECUT1",1,seq_142209,1,exact,1.0,1.0,0.07136038537622394,1.0,1.0000000000000002,2.0,0.00026354650002247126,0.0,1.0,1.0,0.2734375,22.640625
0bd0b983194ccd12,"FOXA1,GABPA,ONECUT1",1,seq_142209,1,defensive_rollout,1.0,1.0,0.15796568148143553,0.4815134105225785,1.051090892292643,2.0,0.0005164412499425453,0.0,1.0,1.0,0.2529370938212593,22.517622562927556
0c631ee9b77c485f,"ONECUT1,ONECUT1,TFAP2C",1,seq_146113,-1,reference,1.0,1.0,4.5102810375396984e-17,0.2691479564300504,1.2216648877814742,1.0,0.00023758231255044393,0.0,1.0,1.0,1.0,24.0
0c631ee9b77c485f,"ONECUT1,ONECUT1,TFAP2C",1,seq_146113,-1,myopic,1.0,1.0,1.3877787807814457e-17,0.20858766920287602,1.604047747428838,1.0,0.00024126912501287734,0.0,1.0,1.0,1.0,24.0
0c631ee9b77c485f,"ONECUT1,ONECUT1,TFAP2C",1,seq_146113,-1,rollout,1.0,1.0,4.163336342344337e-17,0.7723885739064911,0.2766460040530714,1.0,0.0004961581250171321,0.0,1.0,1.0,1.0,24.0
0c631ee9b77c485f,"ONECUT1,ONECUT1,TFAP2C",1,seq_146113,-1,learned,1.0,1.0,4.85722573273506e-17,0.6890324487570771,1.0179619279107657,1.0,0.0022901057500064326,0.0,1.0,1.0,1.0,24.0
0c631ee9b77c485f,"ONECUT1,ONECUT1,TFAP2C",1,seq_146113,-1,exact,1.0,1.0,0.0,1.0,1.0000000000000002,1.0,0.000296235249976462,0.0,1.0,1.0,1.0,24.0
0c631ee9b77c485f,"ONECUT1,ONECUT1,TFAP2C",1,seq_146113,-1,defensive_rollout,1.0,1.0,1.0408340855860843e-17,0.2569927870546568,0.932298367043004,1.0,0.0005169626875556332,0.0,1.0,1.0,1.0,24.0
14f23345986e0e39,"FOXA1,FOXA1,NR2F2",1,seq_122533,-1,reference,1.0,1.0,0.22813334817274877,0.43250532002772846,1.0255650478412783,2.9375,0.0002644333124806053,0.0,1.0,1.0,1.0,28.63174780813776
14f23345986e0e39,"FOXA1,FOXA1,NR2F2",1,seq_122533,-1,myopic,1.0,1.0,0.23798878807074872,0.31017535709773886,0.825918879036308,2.6875,0.00025497493747650424,0.0,1.0,1.0,1.0,29.33255746724658
14f23345986e0e39,"FOXA1,FOXA1,NR2F2",1,seq_122533,-1,rollout,1.0,1.0,0.1954471103174926,0.7583814966375119,0.8350159958847866,2.875,0.0005296811249877464,0.0,1.0,1.0,1.0,29.46126444056989
14f23345986e0e39,"FOXA1,FOXA1,NR2F2",1,seq_122533,-1,learned,1.0,1.0,0.17628882514918026,0.8883897478979901,1.047387937158906,3.0,0.002532696125030043,0.0,1.0,1.0,1.0,28.954012108140677
14f23345986e0e39,"FOXA1,FOXA1,NR2F2",1,seq_122533,-1,exact,1.0,1.0,0.125,1.0,0.9999999999999994,3.0,0.0003228728124895497,0.0,1.0,1.0,1.0,28.9453125
14f23345986e0e39,"FOXA1,FOXA1,NR2F2",1,seq_122533,-1,defensive_rollout,1.0,1.0,0.12836644534369246,0.6018641450495167,1.1310566645286526,2.9375,0.0005173363124981734,0.0,1.0,1.0,1.0,29.15886165868809
168f5fa65e4874f8,"AP1,AP1,PPARA",1,seq_185117,-1,reference,1.0,1.0,0.20527807960502883,0.43389644968281627,0.9328013333568294,3.0,0.0002385031874609922,0.0,1.0,1.0,0.7171050611432821,11.629884876403285
168f5fa65e4874f8,"AP1,AP1,PPARA",1,seq_185117,-1,myopic,1.0,1.0,0.1355619537570253,0.6158864650089082,1.014494986983574,3.0,0.0004256576249730415,0.0,1.0,1.0,0.7172093711010932,11.526233523260588
168f5fa65e4874f8,"AP1,AP1,PPARA",1,seq_185117,-1,rollout,1.0,1.0,0.15673405866666412,0.7696293923087725,0.8787852081214504,3.0,0.000511681874982628,0.0,1.0,1.0,0.6970499433682057,11.58982333829129
168f5fa65e4874f8,"AP1,AP1,PPARA",1,seq_185117,-1,learned,1.0,1.0,0.12344910682409463,0.9005459675727494,1.010481544939347,3.0,0.0023270353749751393,0.0,1.0,1.0,0.7503555073475812,11.574732910228274
168f5fa65e4874f8,"AP1,AP1,PPARA",1,seq_185117,-1,exact,1.0,1.0,0.15848908130300352,0.9999999999999999,1.0000000000000002,3.0,0.00032956593751976015,0.0,1.0,1.0,0.76953125,11.52734375
168f5fa65e4874f8,"AP1,AP1,PPARA",1,seq_185117,-1,defensive_rollout,1.0,1.0,0.15499782421196734,0.7932082694023942,0.983596008246451,3.0,0.0005260969374631941,0.0,1.0,1.0,0.7912684577880547,11.474805188776251
170ad93c4b76a5fc,"CEBPA,CTCF,SP1",1,seq_137629,-1,reference,1.0,1.0,0.17738848449512545,0.491640935317342,0.9508676397677194,4.0,0.00024866181246352426,0.0,0.963156153999793,1.0,0.20395889787827856,11.706794647731122
170ad93c4b76a5fc,"CEBPA,CTCF,SP1",1,seq_137629,-1,myopic,1.0,1.0,0.18434238682488274,0.6821584643826702,0.9474512252280602,3.4375,0.00024129593749933065,0.0,0.9569864100188848,1.0,0.13157142820091386,11.4939668575172
170ad93c4b76a5fc,"CEBPA,CTCF,SP1",1,seq_137629,-1,rollout,1.0,1.0,0.13736257233010618,0.7997211637368541,0.9402423825521153,3.5625,0.0005103342499950259,0.0,0.9729131154252928,1.0,0.16937959396851582,11.351966220978028
170ad93c4b76a5fc,"CEBPA,CTCF,SP1",1,seq_137629,-1,learned,1.0,1.0,0.14923130183198374,0.9308654665289657,1.0067292170625857,3.625,0.002447387812523516,0.0,0.9537468569127071,1.0,0.13555096953322585,11.587717468187424
170ad93c4b76a5fc,"CEBPA,CTCF,SP1",1,seq_137629,-1,exact,1.0,1.0,0.15873609082636891,0.9999999999999998,0.9999999999999996,3.625,0.0004227820000153315,0.0,0.96484375,1.0,0.140625,11.55078125
170ad93c4b76a5fc,"CEBPA,CTCF,SP1",1,seq_137629,-1,defensive_rollout,1.0,1.0,0.15935485021508372,0.8412487468768237,1.0115929073789283,3.875,0.0009289563750343177,0.0,0.9630416791949511,1.0,0.20235830563932242,12.163103573522523
17516d517bbe79f1,"GABPA,HNF4A,REST",1,seq_182623,1,reference,1.0,1.0,0.17053732410898903,0.40473547944248456,0.9683463417828394,2.0,0.00044589893751378895,0.0,0.800429059985397,0.800429059985397,0.0,10.197425640087616
17516d517bbe79f1,"GABPA,HNF4A,REST",1,seq_182623,1,myopic,1.0,1.0,0.1289979631426959,0.7271773733223525,0.9030846322473223,2.0,0.00045957712502797676,0.0,0.7460238159534027,0.7460238159534027,0.0,10.523857104279585
17516d517bbe79f1,"GABPA,HNF4A,REST",1,seq_182623,1,rollout,1.0,1.0,0.09199889302958247,0.7057516207011993,0.9145907320442666,2.0,0.0008868652499813834,0.0,0.6896657580491131,0.6896657580491131,0.0,10.862005451705322
17516d517bbe79f1,"GABPA,HNF4A,REST",1,seq_182623,1,learned,1.0,1.0,0.08800113829177385,0.9516611905499216,0.9736874071828434,2.0,0.003126963312510611,0.0,0.6784459295746157,0.6784459295746157,0.0,10.929324422552305
17516d517bbe79f1,"GABPA,HNF4A,REST",1,seq_182623,1,exact,1.0,1.0,0.14453125,1.0,0.9999999999999999,2.0,0.0002971641874864872,0.0,0.75390625,0.75390625,0.0,10.4765625
17516d517bbe79f1,"GABPA,HNF4A,REST",1,seq_182623,1,defensive_rollout,1.0,1.0,0.08261647412113134,0.7112182876468636,1.0341810401957736,2.0,0.000514344499976005,0.0,0.6559980524867791,0.6559980524867791,0.0,11.064011685079326
18ac2c202d132687,"AHR,CEBPA,PPARA",1,seq_130149,1,reference,1.0,1.0,4.163336342344337e-17,0.30790446559115714,0.9431331705122803,1.0,0.0002582973124702903,0.0,0.0,1.0,0.0,20.0
18ac2c202d132687,"AHR,CEBPA,PPARA",1,seq_130149,1,myopic,1.0,1.0,4.85722573273506e-17,0.21774527806486665,0.9985085238720752,1.0,0.00024315999998236748,0.0,0.0,1.0,0.0,20.0
18ac2c202d132687,"AHR,CEBPA,PPARA",1,seq_130149,1,rollout,1.0,1.0,4.85722573273506e-17,0.7236307771647573,0.61580354950778,1.0,0.000517405250022307,0.0,0.0,1.0,0.0,20.0
18ac2c202d132687,"AHR,CEBPA,PPARA",1,seq_130149,1,learned,1.0,1.0,4.163336342344337e-17,0.7916716996247752,1.0411515925159012,1.0,0.002260572687532658,0.0,0.0,1.0,0.0,20.0
18ac2c202d132687,"AHR,CEBPA,PPARA",1,seq_130149,1,exact,1.0,1.0,0.0,0.9999999999999998,1.0000000000000002,1.0,0.0002626431249836969,0.0,0.0,1.0,0.0,20.0
18ac2c202d132687,"AHR,CEBPA,PPARA",1,seq_130149,1,defensive_rollout,1.0,1.0,2.7755575615628914e-17,0.4046404170351626,0.9072179432265748,1.0,0.00048529975003930304,0.0,0.0,1.0,0.0,20.0
19b2a4b1dd314e69,"RXRA,SP1,YY1",1,seq_157305,-1,reference,1.0,1.0,0.1335209944485749,0.317603836320941,1.0196337339251602,1.9375,0.0002488508749962648,0.0,1.0,1.0,1.0,18.952923346318677
19b2a4b1dd314e69,"RXRA,SP1,YY1",1,seq_157305,-1,myopic,1.0,1.0,0.15601917927597192,0.36122926030123576,0.901320257712644,1.625,0.0003275283749673008,0.0,1.0,1.0,1.0,18.571923449186286
19b2a4b1dd314e69,"RXRA,SP1,YY1",1,seq_157305,-1,rollout,1.0,1.0,0.07429784472515488,0.7511119198721841,0.627860642906036,1.9375,0.0005580624375056686,0.0,1.0,1.0,1.0,18.638434888472304
19b2a4b1dd314e69,"RXRA,SP1,YY1",1,seq_157305,-1,learned,1.0,1.0,0.09085961841970586,0.9164477368259453,1.0147452293480457,2.0,0.002364507750016287,0.0,1.0,1.0,1.0,18.654547351985915
19b2a4b1dd314e69,"RXRA,SP1,YY1",1,seq_157305,-1,exact,1.0,1.0,0.09854593486487284,0.9999999999999998,0.9999999999999999,1.9375,0.00027922275000946684,0.0,1.0,1.0,1.0,18.484375
19b2a4b1dd314e69,"RXRA,SP1,YY1",1,seq_157305,-1,defensive_rollout,1.0,1.0,0.07101758668299121,0.5541803480086493,0.9725103928377242,2.0,0.000524173374984116,0.0,1.0,1.0,1.0,18.75206022522961
1bc104a4872a336e,"AP1,YY1,YY1",1,seq_147487,-1,reference,1.0,1.0,2.7755575615628914e-17,0.2948407167452983,0.9376092977547359,1.0,0.00025695293747673986,0.0,0.0,0.0,0.0,11.0
1bc104a4872a336e,"AP1,YY1,YY1",1,seq_147487,-1,myopic,1.0,1.0,3.8163916471489756e-17,0.35621023178929934,1.0758957098164752,1.0,0.0002465801249655897,0.0,0.0,0.0,0.0,11.0
1bc104a4872a336e,"AP1,YY1,YY1",1,seq_147487,-1,rollout,1.0,1.0,6.938893903907228e-17,0.720917748991609,0.5286577826057048,1.0,0.00048613968753841164,0.0,0.0,0.0,0.0,11.0
1bc104a4872a336e,"AP1,YY1,YY1",1,seq_147487,-1,learned,1.0,1.0,4.85722573273506e-17,0.7425745816646491,1.0433592762580903,1.0,0.0024594683749654678,0.0,0.0,0.0,0.0,11.0
1bc104a4872a336e,"AP1,YY1,YY1",1,seq_147487,-1,exact,1.0,1.0,0.0,1.0,0.9999999999999998,1.0,0.0002503463749974344,0.0,0.0,0.0,0.0,11.0
1bc104a4872a336e,"AP1,YY1,YY1",1,seq_147487,-1,defensive_rollout,1.0,1.0,2.7755575615628914e-17,0.5102549290973994,0.9427412511187804,1.0,0.000597009875036747,0.0,0.0,0.0,0.0,11.0
1e50fb4632cf10df,"CEBPA,SP1,TFAP2C",1,seq_137601,-1,reference,1.0,1.0,3.469446951953614e-17,0.25501794259348964,0.9583270871163128,1.0,0.00030778862499403203,0.0,1.0,1.0,1.0,17.0
1e50fb4632cf10df,"CEBPA,SP1,TFAP2C",1,seq_137601,-1,myopic,1.0,1.0,2.7755575615628914e-17,0.2564183854511147,1.0417707809473604,1.0,0.00026378237497226564,0.0,1.0,1.0,1.0,17.0
1e50fb4632cf10df,"CEBPA,SP1,TFAP2C",1,seq_137601,-1,rollout,1.0,1.0,5.551115123125783e-17,0.651422516194422,0.566832566718086,1.0,0.0005299990000082744,0.0,1.0,1.0,1.0,17.0
1e50fb4632cf10df,"CEBPA,SP1,TFAP2C",1,seq_137601,-1,learned,1.0,1.0,4.163336342344337e-17,0.8484891455805281,0.8797393750384161,1.0,0.002168535250021364,0.0,1.0,1.0,1.0,17.0
1e50fb4632cf10df,"CEBPA,SP1,TFAP2C",1,seq_137601,-1,exact,1.0,1.0,1.0408340855860843e-17,1.0,1.0000000000000004,1.0,0.00025595937503908317,0.0,1.0,1.0,1.0,17.0
1e50fb4632cf10df,"CEBPA,SP1,TFAP2C",1,seq_137601,-1,defensive_rollout,1.0,1.0,2.0816681711721685e-17,0.3921819605394996,0.9440072286076857,1.0,0.0005184933125264024,0.0,1.0,1.0,1.0,17.0
224669bf77379a5e,"CEBPA,RXRA,SP1",1,seq_128247,-1,reference,1.0,1.0,0.10738119566398929,0.3342180151024917,1.0268180523940487,2.0,0.00023680937498227195,0.0,0.0,0.0,0.0,18.666867525906184
224669bf77379a5e,"CEBPA,RXRA,SP1",1,seq_128247,-1,myopic,1.0,1.0,0.1526012569173128,0.27333062326303786,0.8641942034819707,1.625,0.00024120462501286966,0.0,0.0,0.0,0.0,18.009027436469754
224669bf77379a5e,"CEBPA,RXRA,SP1",1,seq_128247,-1,rollout,1.0,1.0,0.08618878977721864,0.7562738241133737,0.6543338946863568,2.0,0.0009435955000185459,0.0,0.0,0.0,0.0,18.61031248312306
224669bf77379a5e,"CEBPA,RXRA,SP1",1,seq_128247,-1,learned,1.0,1.0,0.0875111606485198,0.7373868838111821,0.9807146578598841,2.0,0.0030417797500206234,0.0,0.0,0.0,0.0,19.02009206108699
224669bf77379a5e,"CEBPA,RXRA,SP1",1,seq_128247,-1,exact,1.0,1.0,0.0689611166643905,1.0,1.0000000000000002,2.0,0.0002624523124836742,0.0,0.0,0.0,0.0,18.96875
224669bf77379a5e,"CEBPA,RXRA,SP1",1,seq_128247,-1,defensive_rollout,1.0,1.0,0.09688847612003035,0.519562283102642,1.037131919235198,2.0,0.0005059020624997856,0.0,0.0,0.0,0.0,18.378874349522075
22797165288cdc12,"ONECUT1,PPARA,TFAP2C",1,seq_197007,1,reference,1.0,1.0,0.16549302833226914,0.4376365609452355,0.8934891434520188,3.9375,0.00023782268748107072,0.0,0.4424110871307394,1.0,0.2925202114582711,13.957342536779874
22797165288cdc12,"ONECUT1,PPARA,TFAP2C",1,seq_197007,1,myopic,1.0,1.0,0.2106812849355115,0.4802499928591162,0.848792189685268,3.875,0.0002838933124706955,0.0,0.42674955470099274,1.0,0.32454165734225615,14.105910021717104
22797165288cdc12,"ONECUT1,PPARA,TFAP2C",1,seq_197007,1,rollout,1.0,1.0,0.177660545586387,0.7840844851011206,0.9494466903977622,3.875,0.0005137149374832006,0.0,0.4455942282569678,1.0,0.3036984250440498,13.98328877273309
22797165288cdc12,"ONECUT1,PPARA,TFAP2C",1,seq_197007,1,learned,1.0,1.0,0.13414698875346856,0.9362318851836733,0.9930564438251293,3.625,0.0034639109374836607,0.0,0.41445389785522746,1.0,0.3001811060640379,13.75621650027235
22797165288cdc12,"ONECUT1,PPARA,TFAP2C",1,seq_197007,1,exact,1.0,1.0,0.11290594527395106,0.9999999999999999,0.9999999999999999,3.875,0.00046965406252752473,0.0,0.45703125,1.0,0.32421875,14.328125
22797165288cdc12,"ONECUT1,PPARA,TFAP2C",1,seq_197007,1,defensive_rollout,1.0,1.0,0.16187055693604874,0.7641623376864058,1.0074796717386716,3.8125,0.000898157750029327,0.0,0.4412688031708887,1.0,0.2850642297647157,14.34579215772411
23aec43b15dd512b,"AP1,YY1,YY1",1,seq_132839,-1,reference,1.0,1.0,0.17106781302193078,0.3801461317322362,0.9702353138526294,1.9375,0.00023689399999682337,0.0,1.0,1.0,0.697736845927678,10.302263154072321
23aec43b15dd512b,"AP1,YY1,YY1",1,seq_132839,-1,myopic,1.0,1.0,0.10903661701503259,0.5433053931146472,0.9672028814770579,2.0,0.0002472279374927666,0.0,1.0,1.0,0.6563645564291336,10.343635443570864
23aec43b15dd512b,"AP1,YY1,YY1",1,seq_132839,-1,rollout,1.0,1.0,0.11127989679410125,0.7479053878989859,0.8848941869481263,2.0,0.0004955906874926086,0.0,1.0,1.0,0.5953234199823695,10.40467658001763
23aec43b15dd512b,"AP1,YY1,YY1",1,seq_132839,-1,learned,1.0,1.0,0.10966318527774548,0.9060545010864317,0.9842292696973789,2.0,0.002573165187513382,0.0,1.0,1.0,0.5885215987827743,10.411478401217227
23aec43b15dd512b,"AP1,YY1,YY1",1,seq_132839,-1,exact,1.0,1.0,0.12890625,1.0,0.9999999999999999,2.0,0.0002690264999785086,0.0,1.0,1.0,0.60546875,10.39453125
23aec43b15dd512b,"AP1,YY1,YY1",1,seq_132839,-1,defensive_rollout,1.0,1.0,0.1254380343290598,0.7453056577825237,1.0296496264393737,2.0,0.0005089403749849453,0.0,1.0,1.0,0.5688466661145615,10.431153333885437
2699c20dfe47b3cd,"REST,SP1,XBP1",1,seq_141895,-1,reference,1.0,1.0,0.13980245350835835,0.4766157259795479,0.9474017079532357,3.9375,0.00023950781252324305,0.0,1.0,1.0,0.18919364620540605,12.377187932809328
2699c20dfe47b3cd,"REST,SP1,XBP1",1,seq_141895,-1,myopic,1.0,1.0,0.19846597653201534,0.7182791319813644,1.035467940699657,2.8125,0.0002508651249968352,0.0,1.0,1.0,0.19145597191852357,12.155976094710578
2699c20dfe47b3cd,"REST,SP1,XBP1",1,seq_141895,-1,rollout,1.0,1.0,0.14110713702947758,0.7471419599196011,1.00217831464869,3.25,0.0004915256250370703,0.0,1.0,1.0,0.10169318531853758,11.729279669976194
