case,family,background,source_id,direction,method,smc_survived,found_cf,terminal_tv,ess_fraction,normalizer_relative_estimate,unique_cf,seconds,best_base_edit_regret,endpoint_mean_meets_gain,endpoint_all_replicates_positive,endpoint_all_replicates_meet_gain,endpoint_base_edits
128ea812cc5c687d,"CEBPA,GABPA,GABPA",1,seq_192337,-1,learned,1.0,1.0,0.15586763321116354,0.9284023469303002,0.9965295777178761,3.875,0.0022361785625122366,0.0,0.5489482637287325,0.38685846260170886,0.0,7.4588082101432125
128ea812cc5c687d,"CEBPA,GABPA,GABPA",1,seq_192337,-1,exact,1.0,1.0,0.1616262521034023,1.0,1.0,4.0,0.0004862082499812459,0.0,0.58984375,0.3828125,0.0,7.86328125
128ea812cc5c687d,"CEBPA,GABPA,GABPA",1,seq_192337,-1,defensive_rollout,1.0,1.0,0.16531157199028565,0.8682552586236703,1.0310203191295915,4.0,0.0009076693124825397,0.0,0.5686640200007065,0.3529645430686199,0.0,7.941295292388778
130d7bd45651209f,"CEBPA,CTCF,SP1",2,seq_198668,-1,reference,1.0,1.0,0.16253785738721455,0.4537598336791303,1.0286200560803942,2.0,0.00043917075001331796,0.0,0.0,0.0,0.0,17.462024982840674
130d7bd45651209f,"CEBPA,CTCF,SP1",2,seq_198668,-1,myopic,1.0,1.0,0.23634690508422135,0.2148322361868579,1.0552701909195563,2.0,0.00046811987496653273,0.0,0.0,0.0,0.0,17.47047442082524
130d7bd45651209f,"CEBPA,CTCF,SP1",2,seq_198668,-1,rollout,1.0,1.0,0.1344139912289895,0.6884680386821769,0.8091846469683899,2.0,0.0006360181250073538,0.0,0.0,0.0,0.0,17.454688961057435
130d7bd45651209f,"CEBPA,CTCF,SP1",2,seq_198668,-1,learned,1.0,1.0,0.1383607480472797,0.6923635468815537,0.9848500383303307,2.0,0.002260508187490018,0.0,0.0,0.0,0.0,17.497787505587773
130d7bd45651209f,"CEBPA,CTCF,SP1",2,seq_198668,-1,exact,1.0,1.0,0.11707790640220496,1.0,1.0000000000000002,2.0,0.00027158381254821506,0.0,0.0,0.0,0.0,17.49609375
130d7bd45651209f,"CEBPA,CTCF,SP1",2,seq_198668,-1,defensive_rollout,1.0,1.0,0.1060835690346072,0.6515460921892101,1.0895581956592024,2.0,0.0005027899374994149,0.0,0.0,0.0,0.0,17.52320015997688
14f23345986e0e39,"FOXA1,FOXA1,NR2F2",1,seq_122533,-1,reference,1.0,1.0,0.20799436041581043,0.8626963605177222,1.0133368451640878,6.3125,0.0003415926249772383,0.0,0.3055910456182878,0.22376711617816147,0.22376711617816147,13.932852391110707
14f23345986e0e39,"FOXA1,FOXA1,NR2F2",1,seq_122533,-1,myopic,1.0,1.0,0.2988932050429371,0.47320783819860857,1.0616560680381568,4.6875,0.00029010125001605047,0.0,0.30213486218824603,0.21666550579578392,0.21666550579578392,13.887579919884885
14f23345986e0e39,"FOXA1,FOXA1,NR2F2",1,seq_122533,-1,rollout,1.0,1.0,0.21647267713122476,0.8859998638759776,1.0075897026769762,6.0,0.0009653505625664138,0.0,0.30531783844159,0.22295647734406557,0.22295647734406557,14.1024041115229
14f23345986e0e39,"FOXA1,FOXA1,NR2F2",1,seq_122533,-1,learned,1.0,1.0,0.203993605456196,0.9726022309365231,1.0085265741303164,6.25,0.0032501516249965334,0.0,0.3485286669685528,0.2646229902939454,0.2646229902939454,14.604974642337947
14f23345986e0e39,"FOXA1,FOXA1,NR2F2",1,seq_122533,-1,exact,1.0,1.0,0.17984345242849237,0.9999999999999999,0.9999999999999999,6.125,0.00029911725000886236,0.0,0.328125,0.24609375,0.24609375,14.5390625
14f23345986e0e39,"FOXA1,FOXA1,NR2F2",1,seq_122533,-1,defensive_rollout,1.0,1.0,0.20917624970860593,0.9361037409972643,0.9954877848275411,6.25,0.0006080826250212112,0.0,0.3542918043001131,0.30908254885955405,0.30908254885955405,14.786790926810713
15197af6277fbdc3,"CTCF,HNF4A,ONECUT1",2,seq_143928,1,reference,1.0,1.0,3.469446951953614e-17,0.27896025725857027,1.1512163410660405,1.0,0.0004391325000199231,0.0,1.0,1.0,0.0,18.0
15197af6277fbdc3,"CTCF,HNF4A,ONECUT1",2,seq_143928,1,myopic,1.0,1.0,2.7755575615628914e-17,0.18727640055976352,1.238152169567381,1.0,0.0002591640000133566,0.0,1.0,1.0,0.0,18.0
15197af6277fbdc3,"CTCF,HNF4A,ONECUT1",2,seq_143928,1,rollout,1.0,1.0,4.163336342344337e-17,0.7623773212939449,0.48609140057524736,1.0,0.0007409672499960607,0.0,1.0,1.0,0.0,18.0
15197af6277fbdc3,"CTCF,HNF4A,ONECUT1",2,seq_143928,1,learned,1.0,1.0,5.204170427930421e-17,0.7702313293184297,1.111768396483658,1.0,0.0025628413125389216,0.0,1.0,1.0,0.0,18.0
15197af6277fbdc3,"CTCF,HNF4A,ONECUT1",2,seq_143928,1,exact,1.0,1.0,0.0,1.0,1.0000000000000002,1.0,0.0003298444999870753,0.0,1.0,1.0,0.0,18.0
15197af6277fbdc3,"CTCF,HNF4A,ONECUT1",2,seq_143928,1,defensive_rollout,1.0,1.0,2.42861286636753e-17,0.4371315024472191,1.0360860445173339,1.0,0.000597316750003074,0.0,1.0,1.0,0.0,18.0
15a43f6a72b89a77,"AP1,AP1,XBP1",1,seq_204719,1,reference,1.0,1.0,0.14034573385633775,0.35689423609730314,0.9186224317379024,2.0,0.00029083931254092477,0.0,0.0,0.0,0.0,13.334315258063457
15a43f6a72b89a77,"AP1,AP1,XBP1",1,seq_204719,1,myopic,1.0,1.0,0.17637099486045965,0.33185390769426437,0.9080607474667169,1.9375,0.00029727131250467664,0.0,0.0,0.0,0.0,13.287663432556478
15a43f6a72b89a77,"AP1,AP1,XBP1",1,seq_204719,1,rollout,1.0,1.0,0.12268411944844906,0.7348915840359234,0.8408999410440584,2.0,0.0005988314999996192,0.0,0.0,0.0,0.0,13.355121877078147
15a43f6a72b89a77,"AP1,AP1,XBP1",1,seq_204719,1,learned,1.0,1.0,0.07601355588507638,0.9404101402020519,0.99123663499158,2.0,0.002332337687448671,0.0,0.0,0.0,0.0,13.36665232581872
15a43f6a72b89a77,"AP1,AP1,XBP1",1,seq_204719,1,exact,1.0,1.0,0.09876741005755016,1.0,0.9999999999999998,2.0,0.00025555387503573,0.0,0.0,0.0,0.0,13.3515625
15a43f6a72b89a77,"AP1,AP1,XBP1",1,seq_204719,1,defensive_rollout,1.0,1.0,0.09181992961492055,0.7116910994829212,0.95144932433906,2.0,0.0004953540625365349,0.0,0.0,0.0,0.0,13.395008240340983
1617da8c626f3de4,"CTCF,GABPA,HNF4A",1,seq_156357,1,reference,1.0,1.0,0.20426468499332484,0.4713932820366709,0.9315807096689848,3.75,0.00048614768751065185,0.0,0.9165886520967385,0.9165886520967385,0.7536706694207187,13.059199337802248
1617da8c626f3de4,"CTCF,GABPA,HNF4A",1,seq_156357,1,myopic,1.0,1.0,0.3112924259864298,0.3209821700953584,1.0217070627730127,3.25,0.0004612622499990948,0.0,0.9718953497239531,0.9718953497239531,0.6416800352156675,13.329628148981403
1617da8c626f3de4,"CTCF,GABPA,HNF4A",1,seq_156357,1,rollout,1.0,1.0,0.1758317528345098,0.8242124878897856,0.9880771827696416,3.9375,0.000900834375002546,0.0,0.9215069783981914,0.9215069783981914,0.7227852368863464,13.340431432436572
1617da8c626f3de4,"CTCF,GABPA,HNF4A",1,seq_156357,1,learned,1.0,1.0,0.15272157873434417,0.9675504438505751,1.001138713140138,3.625,0.0036280745624850397,0.0,0.9582295883410565,0.9582295883410565,0.7975783150907985,12.5704444605018
1617da8c626f3de4,"CTCF,GABPA,HNF4A",1,seq_156357,1,exact,1.0,1.0,0.1351582692468699,0.9999999999999999,1.0,3.75,0.0005031942500153264,0.0,0.94921875,0.94921875,0.796875,12.4921875
1617da8c626f3de4,"CTCF,GABPA,HNF4A",1,seq_156357,1,defensive_rollout,1.0,1.0,0.15515421303908206,0.8482194373250744,0.9980492130747656,3.8125,0.00054733581245614,0.0,0.9554882752626697,0.9554882752626697,0.8013094090527964,12.165828286135682
1641ec23771402a6,"AP1,HNF1A,REST",1,seq_177145,1,reference,1.0,1.0,0.09000867382796293,0.3879326701593332,1.0988191207229037,2.875,0.0002384086250231121,0.0,1.0,0.16369888720584047,0.047016569401610454,17.829897651900897
1641ec23771402a6,"AP1,HNF1A,REST",1,seq_177145,1,myopic,1.0,1.0,0.18947886524489246,0.24444439171369392,1.3105456327770284,2.0,0.0002461801874460434,0.0,1.0,0.18161407083077535,0.026228233821823092,18.113667437945004
1641ec23771402a6,"AP1,HNF1A,REST",1,seq_177145,1,rollout,1.0,1.0,0.14040417775254765,0.6977381529560258,0.8612612547824208,2.6875,0.0004859610625089772,0.0,1.0,0.20173507683442995,0.056925392142314235,18.486421698327625
1641ec23771402a6,"AP1,HNF1A,REST",1,seq_177145,1,learned,1.0,1.0,0.10318399449197754,0.823129746929326,0.990715055960271,2.75,0.002183507312466304,0.0,1.0,0.1814243031350508,0.07634387081414594,18.16055702411001
1641ec23771402a6,"AP1,HNF1A,REST",1,seq_177145,1,exact,1.0,1.0,0.0725493825403268,1.0,1.0000000000000004,2.8125,0.00026356006252115094,0.0,1.0,0.14453125,0.0625,17.51953125
1641ec23771402a6,"AP1,HNF1A,REST",1,seq_177145,1,defensive_rollout,1.0,1.0,0.11080193347029495,0.6372850607374101,0.9575822853974383,2.625,0.0005134231249996901,0.0,1.0,0.12817636084129092,0.03850683799041472,17.21750497229236
168f5fa65e4874f8,"AP1,AP1,PPARA",1,seq_185117,-1,reference,1.0,1.0,0.30221426320770384,0.46962472717329895,0.9642457022650863,3.9375,0.0002979484374918684,0.0,1.0,1.0,1.0,11.93944335624877
168f5fa65e4874f8,"AP1,AP1,PPARA",1,seq_185117,-1,myopic,1.0,1.0,0.32356138517856614,0.3036665166896412,0.813074793904602,3.375,0.0004008377499786775,0.0,1.0,1.0,1.0,11.59729181165126
168f5fa65e4874f8,"AP1,AP1,PPARA",1,seq_185117,-1,rollout,1.0,1.0,0.1836496114154726,0.7693999123196853,0.896346762516125,4.0,0.0006968892500083257,0.0,1.0,1.0,1.0,11.793190810465351
168f5fa65e4874f8,"AP1,AP1,PPARA",1,seq_185117,-1,learned,1.0,1.0,0.18852561081499836,0.9198196019971343,1.0052540848689757,4.0,0.0020345124375182877,0.0,1.0,1.0,1.0,11.806939933093483
168f5fa65e4874f8,"AP1,AP1,PPARA",1,seq_185117,-1,exact,1.0,1.0,0.19140625,1.0,0.9999999999999997,3.9375,0.00032676618748439523,0.0,1.0,1.0,1.0,11.71875
168f5fa65e4874f8,"AP1,AP1,PPARA",1,seq_185117,-1,defensive_rollout,1.0,1.0,0.1774887118780495,0.8179790003939906,0.978106438533493,3.9375,0.0005086698124898703,0.0,1.0,1.0,1.0,11.701117287259795
170ad93c4b76a5fc,"CEBPA,CTCF,SP1",1,seq_137629,-1,reference,1.0,1.0,0.21442468422928762,0.6754608407165554,0.9296524949651465,4.6875,0.0002562512500219327,0.0,1.0,0.6912244591791217,0.6912244591791217,10.925622599100926
170ad93c4b76a5fc,"CEBPA,CTCF,SP1",1,seq_137629,-1,myopic,1.0,1.0,0.23875080041863933,0.5472769050812345,0.9229692135710299,4.1875,0.0002542983749975747,0.0,1.0,0.648452972326802,0.648452972326802,10.627501427670692
170ad93c4b76a5fc,"CEBPA,CTCF,SP1",1,seq_137629,-1,rollout,1.0,1.0,0.20942641593279424,0.8633199531400795,1.0134156959715894,4.5625,0.000524233375031713,0.0,1.0,0.6722610395523921,0.6722610395523921,10.756159780880392
170ad93c4b76a5fc,"CEBPA,CTCF,SP1",1,seq_137629,-1,learned,1.0,1.0,0.15965896715599687,0.9316178028634066,1.0019377623732146,4.5625,0.0018246343749837024,0.0,1.0,0.681603059227416,0.681603059227416,11.28129965894032
170ad93c4b76a5fc,"CEBPA,CTCF,SP1",1,seq_137629,-1,exact,1.0,1.0,0.19092886519767033,1.0,0.9999999999999996,4.375,0.0002567097500048021,0.0,1.0,0.63671875,0.63671875,10.859375
170ad93c4b76a5fc,"CEBPA,CTCF,SP1",1,seq_137629,-1,defensive_rollout,1.0,1.0,0.20041140140389846,0.8944627761267697,1.007983162095098,4.4375,0.0004911587499947245,0.0,1.0,0.6524758642122657,0.6524758642122657,11.127523159483399
174d915bc80be07a,"AP1,PPARA,TFAP2C",2,seq_150626,-1,reference,1.0,1.0,3.8163916471489756e-17,0.2432023886364261,0.8521924741738981,1.0,0.00023861762498711414,0.0,1.0,1.0,0.0,5.0
174d915bc80be07a,"AP1,PPARA,TFAP2C",2,seq_150626,-1,myopic,1.0,1.0,3.8163916471489756e-17,0.33830048479491726,1.0085318094809828,1.0,0.00024268918754444258,0.0,1.0,1.0,0.0,5.0
174d915bc80be07a,"AP1,PPARA,TFAP2C",2,seq_150626,-1,rollout,1.0,1.0,4.163336342344337e-17,0.7084012021188444,0.4567938826807386,1.0,0.0013620720625056038,0.0,1.0,1.0,0.0,5.0
174d915bc80be07a,"AP1,PPARA,TFAP2C",2,seq_150626,-1,learned,1.0,1.0,3.8163916471489756e-17,0.765042166389681,0.9370681141125768,1.0,0.00176420225000129,0.0,1.0,1.0,0.0,5.0
174d915bc80be07a,"AP1,PPARA,TFAP2C",2,seq_150626,-1,exact,1.0,1.0,1.0408340855860843e-17,0.9999999999999998,0.9999999999999996,1.0,0.00032170875002179855,0.0,1.0,1.0,0.0,5.0
174d915bc80be07a,"AP1,PPARA,TFAP2C",2,seq_150626,-1,defensive_rollout,1.0,1.0,3.8163916471489756e-17,0.6242355323650393,0.9261497403702916,1.0,0.0005470564999967564,0.0,1.0,1.0,0.0,5.0
17516d517bbe79f1,"GABPA,HNF4A,REST",1,seq_182623,1,reference,1.0,1.0,0.17053732410898903,0.40473547944248456,0.9683463417828394,2.0,0.00025276218744352263,0.0,1.0,0.800429059985397,0.800429059985397,10.197425640087616
17516d517bbe79f1,"GABPA,HNF4A,REST",1,seq_182623,1,myopic,1.0,1.0,0.18349012575721424,0.3437663428864641,0.8505268458517445,2.0,0.00025399981248597214,0.0,1.0,0.8494856328278851,0.8494856328278851,9.903086203032688
17516d517bbe79f1,"GABPA,HNF4A,REST",1,seq_182623,1,rollout,1.0,1.0,0.09199889302958247,0.7057516207011993,0.9145907320442666,2.0,0.0005613647500126717,0.0,1.0,0.6896657580491131,0.6896657580491131,10.862005451705322
17516d517bbe79f1,"GABPA,HNF4A,REST",1,seq_182623,1,learned,1.0,1.0,0.08840834817558973,0.9587753619538164,0.9652102767587933,2.0,0.002119313999983774,0.0,1.0,0.6711442452443319,0.6711442452443319,10.97313452853401
17516d517bbe79f1,"GABPA,HNF4A,REST",1,seq_182623,1,exact,1.0,1.0,0.14453125,1.0,0.9999999999999999,2.0,0.0003267124999979387,0.0,1.0,0.75390625,0.75390625,10.4765625
17516d517bbe79f1,"GABPA,HNF4A,REST",1,seq_182623,1,defensive_rollout,1.0,1.0,0.08261647412113134,0.7112182876468636,1.0341810401957736,2.0,0.0005524740625020286,0.0,1.0,0.6559980524867791,0.6559980524867791,11.064011685079326
17de0640fb379ab9,"AHR,AP1,SP1",1,seq_139837,-1,reference,1.0,1.0,0.0963493015085366,0.421579638505937,0.9951037414272568,1.9375,0.00036859131252242605,0.0,0.1627163764508966,0.1627163764508966,0.0,3.115312893861656
17de0640fb379ab9,"AHR,AP1,SP1",1,seq_139837,-1,myopic,1.0,1.0,0.10337756997119604,0.6182990622178208,0.9572068245399965,1.75,0.0003016834375415556,0.0,0.12065099364845192,0.12065099364845192,0.0,2.5684629174298745
17de0640fb379ab9,"AHR,AP1,SP1",1,seq_139837,-1,rollout,1.0,1.0,0.1074631543475616,0.7683719970286373,0.8504911259561272,1.9375,0.0006583005625060423,0.0,0.13329400514162926,0.13329400514162926,0.0,2.7328220668411802
17de0640fb379ab9,"AHR,AP1,SP1",1,seq_139837,-1,learned,1.0,1.0,0.0674215065213718,0.841477256319261,1.033782831785294,2.0,0.0023235853125100903,0.0,0.12128104737033635,0.12128104737033635,0.0,2.5766536158143722
17de0640fb379ab9,"AHR,AP1,SP1",1,seq_139837,-1,exact,1.0,1.0,0.0949836016403376,0.9999999999999999,1.0,1.875,0.0003317555000279526,0.0,0.125,0.125,0.0,2.625
17de0640fb379ab9,"AHR,AP1,SP1",1,seq_139837,-1,defensive_rollout,1.0,1.0,0.08719314557444785,0.7506440156752919,0.9858521620146569,1.9375,0.0005041216874843713,0.0,0.12152491072056965,0.12152491072056965,0.0,2.5798238393674056
17f5ab7fd438b645,"CEBPA,FOXA1,RXRA",2,seq_124368,1,reference,1.0,1.0,1.734723475976807e-17,0.24990410725762746,1.0672537446304458,1.0,0.00024417831252776523,0.0,0.0,0.0,0.0,29.0
17f5ab7fd438b645,"CEBPA,FOXA1,RXRA",2,seq_124368,1,myopic,0.5625,0.5625,0.4375,0.05583878011464988,1.1315056124993788,0.5625,0.0002390464375139345,0.0,0.0,0.0,0.0,29.0
17f5ab7fd438b645,"CEBPA,FOXA1,RXRA",2,seq_124368,1,rollout,1.0,1.0,4.163336342344337e-17,0.6772208158521158,24.516093584392113,1.0,0.0005069442499916477,0.0,0.0,0.0,0.0,29.0
17f5ab7fd438b645,"CEBPA,FOXA1,RXRA",2,seq_124368,1,learned,1.0,1.0,6.245004513516506e-17,0.7368490447228992,1.0223672993187856,1.0,0.002307709875012165,0.0,0.0,0.0,0.0,28.999999999999996
17f5ab7fd438b645,"CEBPA,FOXA1,RXRA",2,seq_124368,1,exact,1.0,1.0,6.938893903907228e-18,0.9999999999999998,0.9999999999999999,1.0,0.00032389318751313567,0.0,0.0,0.0,0.0,29.0
17f5ab7fd438b645,"CEBPA,FOXA1,RXRA",2,seq_124368,1,defensive_rollout,1.0,1.0,2.7755575615628914e-17,0.25956243461198497,0.939708486656535,1.0,0.0005153466249794292,0.0,0.0,0.0,0.0,29.0
1867ca5ca52398dc,"AP1,AP1,ONECUT1",1,seq_148101,-1,reference,1.0,1.0,0.14767085715722872,0.4446930180586166,1.0307088733101208,2.0,0.00033365250001793356,0.0,0.0,0.0,0.0,1.372324854260141
1867ca5ca52398dc,"AP1,AP1,ONECUT1",1,seq_148101,-1,myopic,1.0,1.0,0.11692538668181277,0.7205393414264614,0.9899078464608931,2.0,0.00025602262500967754,0.0,0.0,0.0,0.0,1.3981497209080387
1867ca5ca52398dc,"AP1,AP1,ONECUT1",1,seq_148101,-1,rollout,1.0,1.0,0.11952367424452051,0.7617393439713288,0.8734934484096422,2.0,0.0004981719999932466,0.0,0.0,0.0,0.0,1.3600204661382165
1867ca5ca52398dc,"AP1,AP1,ONECUT1",1,seq_148101,-1,learned,1.0,1.0,0.11225871255567436,0.8340465997355807,1.0774630332509099,2.0,0.002095981812487935,0.0,0.0,0.0,0.0,1.3329990712600857
1867ca5ca52398dc,"AP1,AP1,ONECUT1",1,seq_148101,-1,exact,1.0,1.0,0.07121839574196517,1.0,1.0,2.0,0.00031969643751494914,0.0,0.0,0.0,0.0,1.3515625
1867ca5ca52398dc,"AP1,AP1,ONECUT1",1,seq_148101,-1,defensive_rollout,1.0,1.0,0.10689422339320692,0.741190216098281,0.9806113163092731,2.0,0.0005775110624739455,0.0,0.0,0.0,0.0,1.3940987330056474
1872136d496853f4,"ONECUT1,ONECUT1,TFAP2C",2,seq_143354,1,reference,1.0,1.0,5.204170427930421e-17,0.3237981047083241,1.0244087300282647,1.0,0.00026982500000372056,0.0,0.0,0.0,0.0,10.0
1872136d496853f4,"ONECUT1,ONECUT1,TFAP2C",2,seq_143354,1,myopic,1.0,1.0,2.42861286636753e-17,0.3014730024559482,1.0795428597239085,1.0,0.00024840650002033726,0.0,0.0,0.0,0.0,10.0
1872136d496853f4,"ONECUT1,ONECUT1,TFAP2C",2,seq_143354,1,rollout,1.0,1.0,5.204170427930421e-17,0.7241054815233969,0.8112089159888651,1.0,0.0005089413750170024,0.0,0.0,0.0,0.0,10.0
1872136d496853f4,"ONECUT1,ONECUT1,TFAP2C",2,seq_143354,1,learned,1.0,1.0,3.469446951953614e-17,0.8302449496586628,0.9325157190059383,1.0,0.001801006687500717,0.0,0.0,0.0,0.0,10.0
1872136d496853f4,"ONECUT1,ONECUT1,TFAP2C",2,seq_143354,1,exact,1.0,1.0,3.469446951953614e-18,1.0,0.9999999999999994,1.0,0.00027518099999213064,0.0,0.0,0.0,0.0,10.0
1872136d496853f4,"ONECUT1,ONECUT1,TFAP2C",2,seq_143354,1,defensive_rollout,1.0,1.0,2.7755575615628914e-17,0.5964088323219188,0.94937319900348,1.0,0.000643987687467984,0.0,0.0,0.0,0.0,10.0
188a35dec7ba3274,"CTCF,NR2F2,XBP1",2,seq_200996,1,reference,1.0,1.0,3.469446951953614e-17,0.2903911079358945,1.2691252321232525,1.0,0.0003104491250240926,0.0,0.0,0.0,0.0,26.0
188a35dec7ba3274,"CTCF,NR2F2,XBP1",2,seq_200996,1,myopic,1.0,1.0,2.0816681711721685e-17,0.15428693170576274,1.037873471003942,1.0,0.00025644156252724315,0.0,0.0,0.0,0.0,26.0
188a35dec7ba3274,"CTCF,NR2F2,XBP1",2,seq_200996,1,rollout,1.0,1.0,5.204170427930421e-17,0.716507610786538,0.5896189442555098,1.0,0.0004871605625282882,0.0,0.0,0.0,0.0,26.0
188a35dec7ba3274,"CTCF,NR2F2,XBP1",2,seq_200996,1,learned,1.0,1.0,3.8163916471489756e-17,0.7059109461917616,1.0533603180012283,1.0,0.0017559338749890685,0.0,0.0,0.0,0.0,26.0
188a35dec7ba3274,"CTCF,NR2F2,XBP1",2,seq_200996,1,exact,1.0,1.0,0.0,0.9999999999999998,1.0,1.0,0.00028076875000238033,0.0,0.0,0.0,0.0,26.0
188a35dec7ba3274,"CTCF,NR2F2,XBP1",2,seq_200996,1,defensive_rollout,1.0,1.0,1.3877787807814457e-17,0.3544266252233168,0.9584683341016451,1.0,0.0004836553750209305,0.0,0.0,0.0,0.0,26.0
18ac2c202d132687,"AHR,CEBPA,PPARA",1,seq_130149,1,reference,1.0,1.0,0.1772143145235072,0.6522634798964531,0.9753118438961026,4.4375,0.00024060624996025126,0.0,0.6798329122432394,0.6120122093341063,0.09854699375045362,11.894832996424729
18ac2c202d132687,"AHR,CEBPA,PPARA",1,seq_130149,1,myopic,1.0,1.0,0.246002770549344,0.47873143915649197,0.8804645875737804,3.3125,0.00024821806246677625,0.0,0.724199953816876,0.6705790383284844,0.11109630980498687,11.577973232546974
18ac2c202d132687,"AHR,CEBPA,PPARA",1,seq_130149,1,rollout,1.0,1.0,0.16694809085193246,0.8415651175219163,0.9753429148634233,4.1875,0.000519788749997474,0.0,0.6491574846357039,0.5965869161910906,0.10082363757696916,11.642012533876745
18ac2c202d132687,"AHR,CEBPA,PPARA",1,seq_130149,1,learned,1.0,1.0,0.17381237181388043,0.922154516516341,1.0000838348015642,4.0,0.001846653187527636,0.0,0.5894304940468438,0.5271161521986228,0.08986903552049857,12.11526047160044
18ac2c202d132687,"AHR,CEBPA,PPARA",1,seq_130149,1,exact,1.0,1.0,0.14969538475678767,1.0,0.9999999999999998,3.9375,0.00026248981252763315,0.0,0.6640625,0.609375,0.11328125,12.08203125
18ac2c202d132687,"AHR,CEBPA,PPARA",1,seq_130149,1,defensive_rollout,1.0,1.0,0.17394680158098047,0.8512171401142548,0.9749764877503795,4.6875,0.0005356154375562028,0.0,0.640355086731675,0.5368146686200272,0.103108559794105,12.659289737472537
193c11171500cbe0,"AP1,HNF1A,SP1",1,seq_149875,1,reference,1.0,1.0,0.040782241841485406,0.38330992829415583,1.0338903639546992,2.0,0.00024548074999586333,0.0,0.9256354947445263,0.9256354947445263,0.0,9.264196589343051
193c11171500cbe0,"AP1,HNF1A,SP1",1,seq_149875,1,myopic,1.0,1.0,0.08900763637443687,0.38365164615606256,0.9588481131655624,1.5,0.00026103262501919744,0.0,0.9499355704885204,0.9499355704885204,0.0,8.851095301695153
193c11171500cbe0,"AP1,HNF1A,SP1",1,seq_149875,1,rollout,1.0,1.0,0.07799663334474455,0.7633741809780483,0.8631884320251424,1.875,0.0006639866874991185,0.0,0.9010613603531925,0.9010613603531925,0.0,9.681956873995729
193c11171500cbe0,"AP1,HNF1A,SP1",1,seq_149875,1,learned,1.0,1.0,0.058051922484639154,0.831005797330163,1.0994388405752402,2.0,0.00240635100004738,0.0,0.9136682402408078,0.9136682402408078,0.0,9.467639915906268
193c11171500cbe0,"AP1,HNF1A,SP1",1,seq_149875,1,exact,1.0,1.0,0.05208709602073823,1.0,1.0000000000000004,1.875,0.0002518766249863802,0.0,0.91796875,0.91796875,0.0,9.39453125
193c11171500cbe0,"AP1,HNF1A,SP1",1,seq_149875,1,defensive_rollout,1.0,1.0,0.060838546871824425,0.7177440793395522,1.007921514699274,1.9375,0.0004949011249948398,0.0,0.9148659678882605,0.9148659678882605,0.0,9.447278545899573
198f6760883f9188,"HNF4A,HNF4A,RXRA",2,seq_153844,-1,reference,1.0,1.0,0.14692211413646575,0.395859094975077,0.9037862391067761,1.9375,0.0002411914374818025,0.0,1.0,0.0,0.0,11.395451764342663
198f6760883f9188,"HNF4A,HNF4A,RXRA",2,seq_153844,-1,myopic,1.0,1.0,0.163942914976131,0.3296671791995508,1.1070198164300877,1.875,0.00028447056249092384,0.0,1.0,0.0,0.0,10.561442273355862
198f6760883f9188,"HNF4A,HNF4A,RXRA",2,seq_153844,-1,rollout,1.0,1.0,0.12070512551242155,0.7518577685479437,0.9134606999227435,2.0,0.0006658368750152022,0.0,1.0,0.0,0.0,11.20036624152365
198f6760883f9188,"HNF4A,HNF4A,RXRA",2,seq_153844,-1,learned,1.0,1.0,0.08167759468471894,0.9473466520173539,0.9652491828919006,2.0,0.0023953991250067475,0.0,1.0,0.0,0.0,10.986618161275416
198f6760883f9188,"HNF4A,HNF4A,RXRA",2,seq_153844,-1,exact,1.0,1.0,0.08103379605084168,1.0,0.9999999999999989,2.0,0.00025493643751417494,0.0,1.0,0.0,0.0,10.8984375
198f6760883f9188,"HNF4A,HNF4A,RXRA",2,seq_153844,-1,defensive_rollout,1.0,1.0,0.05636314136545036,0.7551044235055937,1.0670199477214908,2.0,0.0004929703125213791,0.0,1.0,0.0,0.0,10.690323659590032
19b2a4b1dd314e69,"RXRA,SP1,YY1",1,seq_157305,-1,reference,1.0,1.0,0.198317882647912,0.750367778211777,0.9950202598331509,5.625,0.0002395740625331655,0.0,1.0,1.0,0.9062989470975875,11.39147197576576
19b2a4b1dd314e69,"RXRA,SP1,YY1",1,seq_157305,-1,myopic,1.0,1.0,0.31296157407025893,0.5573701658693371,1.0090156422720347,4.5,0.00024709712501191916,0.0,1.0,1.0,0.9181889352074777,11.155710941561143
19b2a4b1dd314e69,"RXRA,SP1,YY1",1,seq_157305,-1,rollout,1.0,1.0,0.24582164199242437,0.8573325444491741,1.004930110627383,5.0625,0.0006278168125106731,0.0,1.0,1.0,0.9209280490173372,11.011353582845024
19b2a4b1dd314e69,"RXRA,SP1,YY1",1,seq_157305,-1,learned,1.0,1.0,0.18259475361091027,0.9452938168018801,1.0018311773022202,5.3125,0.0020855117499962716,0.0,1.0,1.0,0.9318191224564518,11.67480703142904
19b2a4b1dd314e69,"RXRA,SP1,YY1",1,seq_157305,-1,exact,1.0,1.0,0.1787731591244055,1.0,0.9999999999999998,5.125,0.0002761086875153751,0.0,1.0,1.0,0.9140625,11.44140625
19b2a4b1dd314e69,"RXRA,SP1,YY1",1,seq_157305,-1,defensive_rollout,1.0,1.0,0.21713252395966515,0.918052331196242,1.0166036054054102,5.375,0.0005418057500321538,0.0,1.0,1.0,0.9100357730551348,11.655898116841154
